"","KO","Level1","Level2","Level3","Level4"
"8995","K17883"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K17883  mtr; mycothione reductase"
"8996","K17884"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K17884  E2.7.8.39; archaetidylinositol phosphate synthase"
"8997","K17893"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K17893  AOX1, AOX2; ubiquinol oxidase"
"8998","K17947"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00523 Polyketide sugar unit biosynthesis","    K17947  wbiB; dTDP-L-rhamnose 4-epimerase"
"8999","K18011"," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K18011  kamE; beta-lysine 5,6-aminomutase beta subunit"
"9000","K18013"," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K18013  kce; 3-keto-5-aminohexanoate cleavage enzyme"
"9001","K18068"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00624 Polycyclic aromatic hydrocarbon degradation","    K18068  pht3; phthalate 4,5-dioxygenase"
"9002","K18093"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K18093  oprD; imipenem/basic amino acid-specific outer membrane pore"
"9003","K18118"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00020 Citrate cycle (TCA cycle)","    K18118  aarC, cat1; succinyl-CoA:acetate CoA-transferase"
"9004","K18138"," 09160 Human Diseases","  09175 Drug resistance: antimicrobial","   01501 beta-Lactam resistance","    K18138  acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump"
"9005","K18139"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K18139  oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system"
"9006","K18189"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K18189  TACO1; translational activator of cytochrome c oxidase 1"
"9007","K18197"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18197  yesW; rhamnogalacturonan endolyase"
"9008","K18220"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K18220  tetM, tetO; ribosomal protection tetracycline resistance protein"
"9009","K18223"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18223  prmA; propane 2-monooxygenase large subunit"
"9010","K18224"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18224  prmC; propane 2-monooxygenase small subunit"
"9011","K18225"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18225  prmB; propane monooxygenase reductase component"
"9012","K18226"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18226  prmD; propane monooxygenase coupling protein"
"9013","K18230"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K18230  tylC, oleB, carA, srmB; macrolide transport system ATP-binding/permease protein"
"9014","K18235"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K18235  vgb; virginiamycin B lyase"
"9015","K18285"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00130 Ubiquinone and other terpenoid-quinone biosynthesis","    K18285  mqnE; aminodeoxyfutalosine synthase"
"9016","K18290"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00660 C5-Branched dibasic acid metabolism","    K18290  ich-Y; itaconyl-CoA hydratase"
"9017","K18301"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18301  mexL; TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor"
"9018","K18303"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K18303  mexK; multidrug efflux pump"
"9019","K18307"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K18307  mexI; multidrug efflux pump"
"9020","K18334"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K18334  fucD; L-fuconate dehydratase"
"9021","K18335"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K18335  E1.1.1.434; 2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase"
"9022","K18336"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K18336  lra6; 2,4-didehydro-3-deoxy-L-rhamnonate hydrolase"
"9023","K18346"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K18346  vanW; vancomycin resistance protein VanW"
"9024","K18352"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K18352  vanRAc; two-component system, OmpR family, response regulator VanR"
"9025","K18353"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K18353  vanJ; vancomycin resistance protein VanJ"
"9026","K18367"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18367  CoADR; CoA-dependent NAD(P)H sulfur oxidoreductase"
"9027","K18369"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18369  adh2; alcohol dehydrogenase"
"9028","K18372"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18372  acmB; methyl acetate hydrolase"
"9029","K18382"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18382  adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1"
"9030","K18446"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18446  ygiF; triphosphatase"
"9031","K18455"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18455  mca; mycothiol S-conjugate amidase"
"9032","K18457"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18457  laaA; L-proline amide hydrolase"
"9033","K18472"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K18472  accD6; acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit"
"9034","K18476"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18476  tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein"
"9035","K18479"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18479  yihS; sulfoquinovose isomerase"
"9036","K18545"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K18545  sprB; streptogrisin B"
"9037","K18546"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K18546  sprC; streptogrisin C"
"9038","K18547"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K18547  sprD; streptogrisin D"
"9039","K18576"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18576  XEG; xyloglucan-specific endo-beta-1,4-glucanase"
"9040","K18581"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18581  ugl; unsaturated chondroitin disaccharide hydrolase"
"9041","K18594"," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K18594  K18594; 3-hydroxypropionyl-CoA synthetase (ADP-forming)"
"9042","K18602"," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K18602  K18602; malonic semialdehyde reductase"
"9043","K18603"," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K18603  K18603; acetyl-CoA/propionyl-CoA carboxylase"
"9044","K18622"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04812 Cytoskeleton proteins","    K18622  ADD; adducin"
"9045","K18661"," 09100 Metabolism","  09105 Amino acid metabolism","   00280 Valine, leucine and isoleucine degradation","    K18661  matB; malonyl-CoA/methylmalonyl-CoA synthetase"
"9046","K18682"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   03018 RNA degradation","    K18682  rny; ribonucrease Y"
"9047","K18688"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18688  fadD19; 3-oxocholest-4-en-26-oate---CoA ligase"
"9048","K18802"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99985 Amino acid metabolism","    K18802  DUG3; glutamine amidotransferase"
"9049","K18814"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K18814  ictB; putative inorganic carbon (hco3(-)) transporter"
"9050","K18833"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K18833  cmr; MFS transporter, DHA3 family, multidrug efflux protein"
"9051","K18846"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K18846  npmA; 16S rRNA (adenine(1408)-N(1))-methyltransferase"
"9052","K18851"," 09100 Metabolism","  09103 Lipid metabolism","   00561 Glycerolipid metabolism","    K18851  fbp; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase"
"9053","K18855"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18855  E1.1.1.374; UDP-N-acetylglucosamine 3-dehydrogenase"
"9054","K18887"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K18887  efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump"
"9055","K18888"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K18888  efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump"
"9056","K18893"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K18893  vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump"
"9057","K18904"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K18904  nodT, ameC; outer membrane protein, multidrug efflux system"
"9058","K18905"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18905  ameR, rmiR; TetR/AcrR family transcriptional regulator, repressor of the ameABC operon"
"9059","K18910"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18910  dpe, lre; D-psicose/D-tagatose/L-ribulose 3-epimerase"
"9060","K18911"," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K18911  egtD; L-histidine Nalpha-methyltransferase"
"9061","K18912"," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K18912  egtB; gamma-glutamyl hercynylcysteine S-oxide synthase"
"9062","K18917"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18917  mrx1; mycoredoxin"
"9063","K18926"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K18926  lmrB; MFS transporter, DHA2 family, lincomycin resistance protein"
"9064","K18928"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99981 Carbohydrate metabolism","    K18928  lldE; L-lactate dehydrogenase complex protein LldE"
"9065","K18929"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99981 Carbohydrate metabolism","    K18929  lldF; L-lactate dehydrogenase complex protein LldF"
"9066","K18955"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18955  whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator"
"9067","K18958"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18958  whiB7; WhiB family transcriptional regulator, redox-sensing transcriptional regulator"
"9068","K18960"," 09120 Genetic Information Processing","  09125 Information processing in viruses","   03259 Virion - Bacteriophages T4 and T7","    K18960  gp49; Straboviridae recombination endonuclease VII"
"9069","K18979"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K18979  queG; epoxyqueuosine reductase"
"9070","K19005"," 09100 Metabolism","  09103 Lipid metabolism","   00561 Glycerolipid metabolism","    K19005  ltaS; lipoteichoic acid synthase"
"9071","K19055"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K19055  prdX, proX; Ala-tRNA(Pro) deacylase"
"9072","K19158"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K19158  yoeB; toxin YoeB"
"9073","K19159"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K19159  yefM; antitoxin YefM"
"9074","K19225"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K19225  gluP; rhomboid protease GluP"
"9075","K19265"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K19265  gpr; L-glyceraldehyde 3-phosphate reductase"
"9076","K19267"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00130 Ubiquinone and other terpenoid-quinone biosynthesis","    K19267  qorB; NAD(P)H dehydrogenase (quinone)"
"9077","K19270"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K19270  hxpA; mannitol-1-/sugar-/sorbitol-6-phosphatase"
"9078","K19290"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K19290  alg8; mannuronan synthase"
"9079","K19291"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K19291  alg44; mannuronan synthase"
"9080","K19302"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00550 Peptidoglycan biosynthesis","    K19302  bcrC; undecaprenyl-diphosphatase"
"9081","K19304"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K19304  mepM; murein DD-endopeptidase"
"9082","K19337"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K19337  hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator"
"9083","K19339"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K19339  nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator"
"9084","K19342"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99994 Others","    K19342  nosL; copper chaperone NosL"
"9085","K19405"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K19405  mcsB; protein arginine kinase"
"9086","K19411"," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K19411  mcsA; protein arginine kinase activator"
"9087","K19416"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K19416  yccA; modulator of FtsH protease"
"9088","K19564"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K19564  CTR, HNM1; choline transport protein"
"9089","K19620"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K19620  phcB; extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein"
"9090","K19668"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K19668  CBH2, cbhA; cellulose 1,4-beta-cellobiosidase"
"9091","K19689"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K19689  ampS, pepS, ampT; aminopeptidase"
"9092","K19701"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K19701  ywaD; aminopeptidase YwaD"
"9093","K19702"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K19702  E3.4.11.24; aminopeptidase S"
"9094","K19707"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03021 Transcription machinery","    K19707  rsbQ; sigma-B regulation protein RsbQ"
"9095","K19710"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K19710  E2.7.7.53; ATP adenylyltransferase"
"9096","K19784"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K19784  chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)"
"9097","K19794"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K19794  bar; barbiturase"
"9098","K19804"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99986 Glycan metabolism","    K19804  lapB; lipopolysaccharide assembly protein B"
"9099","K19954"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K19954  adh1; alcohol dehydrogenase"
"9100","K20023"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K20023  talrD-galrD; L-talarate/galactarate dehydratase"
"9101","K20035"," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K20035  dmdC; 3-(methylsulfanyl)propanoyl-CoA dehydrogenase"
"9102","K20074"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01009 Protein phosphatases and associated proteins","    K20074  prpC, phpP; PPM family protein phosphatase"
"9103","K20265"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20265  gadC; glutamate:GABA antiporter"
"9104","K20273"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20273  zmpA; zinc metalloprotease ZmpA"
"9105","K20274"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20274  zmpB; zinc metalloprotease ZmpB"
"9106","K20276"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20276  bapA; large repetitive protein"
"9107","K20329"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20329  qsmR; IclR family transcriptional regulator, positive regulator for flagellar biogenesis"
"9108","K20444"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01005 Lipopolysaccharide biosynthesis proteins","    K20444  rfbC; O-antigen biosynthesis protein"
"9109","K20455"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K20455  acnD; 2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)"
"9110","K20469"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K20469  K20469; putative heme transporter"
"9111","K20483"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20483  nisB, spaB, epiB; lantibiotic biosynthesis protein"
"9112","K20486"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20486  nisP, epiP; lantibiotic leader peptide-processing serine protease"
"9113","K20527"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20527  trbB; type IV secretion system protein TrbB"
"9114","K20542"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K20542  bcsZ; endoglucanase"
"9115","K20608"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K20608  tet; tetrahedral aminopeptidase"
"9116","K20656"," 09100 Metabolism","  09103 Lipid metabolism","   00565 Ether lipid metabolism","    K20656  TMEM189; plasmanylethanolamine desaturase"
"9117","K20754"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K20754  pstI; aqualysin 1"
"9118","K20807"," 09100 Metabolism","  09105 Amino acid metabolism","   00380 Tryptophan metabolism","    K20807  nthB; nitrile hydratase subunit beta"
"9119","K20814"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03051 Proteasome","    K20814  dop; Pup amidohydrolase"
"9120","K20975"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20975  K20975; two-component system, sensor histidine kinase"
"9121","K20999"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00543 Exopolysaccharide biosynthesis","    K20999  pslF; polysaccharide biosynthesis protein PslF"
"9122","K21000"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02025 Biofilm formation - Pseudomonas aeruginosa","    K21000  pslG; polysaccharide biosynthesis protein PslG"
"9123","K21023"," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02025 Biofilm formation - Pseudomonas aeruginosa","    K21023  mucR; diguanylate cyclase"
"9124","K21028"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   04122 Sulfur relay system","    K21028  ynjE; molybdopterin synthase sulfurtransferase"
"9125","K21029"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   04122 Sulfur relay system","    K21029  moeB; molybdopterin-synthase adenylyltransferase"
"9126","K21064"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00740 Riboflavin metabolism","    K21064  ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase"
"9127","K21065"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21065  E3.2.1.197; beta-1,2-mannosidase"
"9128","K21071"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K21071  pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase"
"9129","K21140"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   04122 Sulfur relay system","    K21140  mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase"
"9130","K21147"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   04122 Sulfur relay system","    K21147  moeZR, moeBR; sulfur-carrier protein adenylyltransferase/sulfurtransferase"
"9131","K21148"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   04122 Sulfur relay system","    K21148  cysM; [CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase"
"9132","K21159"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   01059 Biosynthesis of enediyne antibiotics","    K21159  sgcF, ncsF2, kedF; epoxide hydrolase"
"9133","K21162"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   01059 Biosynthesis of enediyne antibiotics","    K21162  sgcE4, ncsE4, kedE4; enediyne biosynthesis protein E4"
"9134","K21185"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   01059 Biosynthesis of enediyne antibiotics","    K21185  sgcE6, mdpE6, kedE6; flavin reductase"
"9135","K21210"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   01059 Biosynthesis of enediyne antibiotics","    K21210  ncsC; NDP-mannose synthase"
"9136","K21302"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00562 Inositol phosphate metabolism","    K21302  sapM; phosphatidylinositol-3-phosphatase"
"9137","K21395"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21395  yiaO; TRAP-type transport system periplasmic protein"
"9138","K21397"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21397  K21397; ABC transport system ATP-binding/permease protein"
"9139","K21401"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21401  menJ; menaquinone-9 beta-reductase"
"9140","K21405"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21405  acoR; sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR"
"9141","K21416"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21416  acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha"
"9142","K21417"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21417  acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta"
"9143","K21420"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21420  bpt; leucyl-tRNA---protein transferase"
"9144","K21430"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21430  yliI; aldose sugar dehydrogenase"
"9145","K21449"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21449  ata, sadA, emaA; trimeric autotransporter adhesin"
"9146","K21470"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K21470  ycbB; L,D-transpeptidase YcbB"
"9147","K21471"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K21471  cwlO; peptidoglycan DL-endopeptidase CwlO"
"9148","K21472"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K21472  lytH; peptidoglycan LD-endopeptidase LytH"
"9149","K21495"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K21495  fitA; antitoxin FitA"
"9150","K21498"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K21498  higA-1; antitoxin HigA-1"
"9151","K21567"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21567  fnr; ferredoxin/flavodoxin---NADP+ reductase"
"9152","K21572"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21572  susD; starch-binding outer membrane protein, SusD/RagB family"
"9153","K21573"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21573  susC; TonB-dependent starch-binding outer membrane protein SusC"
"9154","K21600"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21600  csoR, ricR; CsoR family transcriptional regulator, copper-sensing transcriptional repressor"
"9155","K21619"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K21619  uxaE; tagaturonate epimerase"
"9156","K21636"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K21636  nrdD; ribonucleoside-triphosphate reductase (formate)"
"9157","K21677"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21677  hpnE; hydroxysqualene dehydroxylase"
"9158","K21679"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21679  hpnC; hydroxysqualene synthase"
"9159","K21681"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K21681  bcs1; ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase"
"9160","K21686"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21686  prpR; XRE family transcriptional regulator, fatty acid utilization regulator"
"9161","K21687"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99986 Glycan metabolism","    K21687  rpfA; resuscitation-promoting factor RpfA"
"9162","K21688"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99986 Glycan metabolism","    K21688  rpfB; resuscitation-promoting factor RpfB"
