"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P16_x100_t0","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P14_x100_t0","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P13_x50_t0","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P10_x50_t0","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P09_x50_t0","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P08_x100_t0","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168","P03_x100_t0"
"GT21 UDP-Glc: ceramide beta-glucosyltransferase (EC 2.4.1.80).",4.94103609398106,4.74060461038411,4.95394273496054,4.82450089012565,5.4588709676977,5.35715026187113,5.26172134286497,5.90019206126752,5.05472188662412,5.19395329922693,6.04188650741281,5.6350468589763,4.96626621222511,5.33800537427678,4.66675280802793,4.64936769126481,5.30949241089335,3.96892073334278,5.67607213726844,5.08450556582736,5.19490370384367,5.1750697856329,6.21444675273806,3.96892073334278,5.03887707275942,5.00998650330055,4.779441046401,4.77485310437905,3.96892073334278,6.75559413429607,5.3102956725888,5.04465480913124,5.39398401491637,5.69839334841139,5.66738127042819,5.52468518392224,4.91709087233018,5.16558830939914,5.35110891285799,5.66694687249527,5.91676509322313,5.48698738111768,4.78511970100546,5.03890714757303,5.52163194915819,3.96892073334278
"GT22 Dol-P-Man: Man6GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.259)",4.85115095505875,5.31635560873873,3.96892073334278,4.33810289991183,5.11552595670625,3.96892073334278,4.73163130268234,3.96892073334278,4.70207921415988,4.61833123660726,3.96892073334278,3.96892073334278,5.21650721937006,4.47674706606105,3.96892073334278,3.96892073334278,4.81428415088929,3.96892073334278,4.38240438228897,3.96892073334278,3.96892073334278,4.26950520322305,3.96892073334278,3.96892073334278,4.59596789206961,4.20652525497008,4.35489626284408,3.96892073334278,3.96892073334278,3.96892073334278,5.09297826636229,4.3161941653667,4.36422094503088,4.65594012126873,3.96892073334278,3.96892073334278,4.28150247001118,3.96892073334278,3.96892073334278,3.96892073334278,4.48631912184685,4.46892478478314,3.96892073334278,4.53692238886995,5.17462829723174,3.96892073334278
"GT23 N-acetyl-beta-D-glucosaminide alpha-1,6-L-fucosyltransferase (EC 2.4.1.68)",3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,5.24305716440004,3.96892073334278,4.84633033341471,3.96892073334278,4.70207921415988,4.3181301966832,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.39955554024984,3.96892073334278,4.75584027844755,4.72885941792587,3.96892073334278,3.96892073334278,3.96892073334278,4.63355255409206,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.752335765779,4.93175104664275,3.96892073334278,3.96892073334278,3.96892073334278,4.40260532464644,3.96892073334278,5.4256215597822,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,5.26539854827306,3.96892073334278
"GT25 lipopolysaccharide beta-1,4-galactosyltransferase (EC 2.4.1.-)",4.89732792339669,4.21556763214947,3.96892073334278,3.96892073334278,5.11552595670625,3.96892073334278,3.96892073334278,4.83431495761391,3.96892073334278,4.21614974783257,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.99724384975727,3.96892073334278,4.55170776335572,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.78212889231049,3.96892073334278,4.22676244854155,4.26109942176721,3.96892073334278,3.96892073334278,4.65856075066152,3.96892073334278,4.53161171829938,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.52851814372623,3.96892073334278,4.72180739453923,3.96892073334278,3.96892073334278,3.96892073334278,4.6783043588296,3.96892073334278
"GT26 UDP-ManNAcA: beta-N-acetyl mannosaminuronyltransferase (EC 2.4.1.-)",7.8215430131765,8.24772087664706,8.04628423738332,8.49823434349522,7.76687650126473,6.94539068413791,7.43667495421687,7.9165777229214,7.86246165177743,8.09706734081069,7.83955688469518,8.92300562941634,7.69267092208131,7.8281385578993,7.72980159437573,7.41478256035495,7.3073566753581,8.35208113392679,7.24880574252057,7.46029991180826,7.85056435447401,7.97764496440422,7.4201805225437,7.58334906194279,7.97273834302878,8.22043940140586,8.05554087979124,8.21330914604804,7.64084103773714,7.83131915561854,7.59717612846655,8.00261641900512,8.01948305639862,7.42306643425936,8.21970984076436,7.90001824617346,8.05625432509388,8.16176999678644,8.41501984056224,7.74330133922644,7.9601547350707,8.27959910312163,7.94544519645333,8.01930059492705,7.61597128678383,7.98562463482623
"GT28 1,2-diacylglycerol 3-beta-galactosyltransferase (EC 2.4.1.46)",8.29045504186619,8.15761192407623,8.46394539949666,8.96858502564388,8.34432896925035,7.7683655131798,8.06508864187419,8.18842564767398,7.66255906792712,7.8704928184529,8.55177004241537,7.50377215058998,7.98321373285773,7.88633349141356,8.07409194918345,7.69738142550548,7.64534475798651,8.37970198708893,7.60871121496982,7.81163254437229,7.63045696057988,7.98155939151354,8.31589020891984,7.58334906194279,8.11291206259463,8.19123683895353,8.26096953350933,7.82865521075945,8.09477743107114,6.2767396428444,8.00365394324056,7.71885225793234,8.22609606024542,8.12056696351005,8.58287787741074,7.68403208946578,8.19209592406446,7.87127227492179,8.33181892264335,7.51422734693538,8.04869943080489,7.84677816507246,8.09603488349018,8.44718861572239,8.27284270457355,8.16943577085427
"GT3 glycogen synthase (EC 2.4.1.11).",5.83885832769565,6.16902560921901,4.95394273496054,4.6049459530336,6.61269802770619,5.35715026187113,6.33152107685527,5.94457865519393,4.93132411735078,5.99768759908403,5.6893341792906,3.96892073334278,6.83338422171334,6.48942521215901,4.46474320680822,6.821847176872,7.06507601663668,5.48360956837399,6.43915027311759,6.4197782050075,4.87316413497128,5.80549009108864,6.06118227811156,3.96892073334278,5.83469504112182,5.53840641031523,4.44094515697556,5.52525521576329,6.74155049713776,3.96892073334278,6.16967884027989,5.38793991031486,5.1271763633909,6.80412166380253,3.96892073334278,6.64138806152658,6.72449304632621,4.92474680809971,5.13173026872689,5.99901797423016,6.37045692550557,5.84413918102015,4.78511970100546,4.91419707027364,6.30521083163148,3.96892073334278
"GT30 CMP-beta-KDO: alpha-3-deoxy-D-manno-octulosonic-acid (KDO) transferase (EC 2.4.99.-).",7.34006212610705,6.69026750202988,6.74742216514378,6.21759484685755,7.0341875678192,5.35715026187113,6.64075968469092,6.89060997933893,6.39548016280564,6.74051603925549,5.64310147346155,6.62601059826204,6.7612639041142,6.6208445181311,6.73513449165209,6.3052130188611,6.38733107546026,3.96892073334278,6.27355628499622,6.82036550701383,6.33146093841314,6.73868685299548,6.23240484114505,3.96892073334278,6.25131950287573,6.74050073467394,6.2256093106127,6.77910275783457,6.80234802743535,3.96892073334278,6.9738191455272,6.69646063394023,6.87235407237062,6.77198357945739,3.96892073334278,6.56717730374867,6.57800313422062,7.15203130213728,6.57817886665067,6.42245118301981,6.78049600739022,6.66634109065576,6.59974203768093,6.40190410997785,6.5194583913576,7.22706857693333
"GT33 GDP-Man: chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142).",5.45441187930653,5.04797473955225,4.54490138830999,5.30570823797849,5.11552595670625,6.94539068413791,5.03569229862738,5.42748453571472,3.96892073334278,4.74238786168253,5.18405919444348,3.96892073334278,4.6810266985082,5.15891898847435,3.96892073334278,4.75227746744079,4.57089505064702,3.96892073334278,5.37901242903143,5.22552574351915,3.96892073334278,4.75584027844755,3.96892073334278,3.96892073334278,3.96892073334278,5.1486921433598,4.35489626284408,3.96892073334278,3.96892073334278,3.96892073334278,4.65747480173801,4.61477285243695,4.42490300019489,5.30745099251333,3.96892073334278,5.3815670918861,3.96892073334278,3.96892073334278,3.96892073334278,5.01988753359529,4.87607496516191,4.46892478478314,4.54985545684646,4.48798412864002,4.6783043588296,3.96892073334278
"GT35 glycogen or starch phosphorylase (EC 2.4.1.1).",10.5091534967676,10.9285026188303,12.0141015339806,13.6178145614989,10.4690072609291,10.3944347873627,10.6610099771149,10.7285333973185,11.4381329238703,11.0145122389758,10.4428148332199,9.72611469968829,10.4782237956114,10.758828660429,11.689045439971,11.2937070622396,10.4096387747142,10.4946371054683,10.5886657549671,10.4724831796382,11.8388603753715,11.1457994785554,10.6372373761537,9.94846439328849,10.5785050554001,10.6387462543122,11.5852998895741,11.4894867811265,10.6758458518137,11.0123154596453,10.507462230549,10.8275115510422,11.3343652970263,10.5335489878015,10.3127603768588,10.6772024250682,10.7933119512325,11.7155880703747,11.9249005762532,10.6605155342049,10.6585684129403,10.7103220525219,11.6864012149362,11.9841826345938,10.5442399173929,10.3831393904759
"GT39 Dol-P-Man: protein alpha-mannosyltransferase (EC 2.4.1.109)",7.53162754938245,7.45797167195732,7.8617313877033,7.98326925564608,6.59284369613243,8.35743869993631,7.1983085303064,7.52219055498327,8.08262678783242,7.89875764860522,6.94934668958606,7.59418421881205,7.37593375353202,7.47927457163684,8.02302688251962,8.22399157661925,7.23559759098501,8.40680169276008,7.49336349257264,7.5208909004191,8.06816881952064,7.50316766520259,5.79033416695986,8.09296235595687,7.0895236676893,7.92830049939038,8.44064032907595,8.35296510521055,7.74476942485972,8.26225502091809,7.32370799262195,7.465279914427,7.49661852560664,6.74738090107816,7.73220480278085,7.11307030396367,7.72335477049939,8.02981015285954,7.68698367421091,6.76764744717185,7.42957504113448,7.62741825185035,8.31643893485841,7.85978892871432,7.2787484774893,8.08047529112468
"GT4 sucrose synthase (EC 2.4.1.13)",11.8600322544112,11.9196710086629,11.7846092550375,12.1454913032335,11.903265005546,13.3563678260897,11.731236394163,11.8059953634071,11.9996001724499,12.0016677276846,11.807664124501,13.2113105529026,11.5612756737655,11.6861338944028,11.7630178844908,11.935901561657,11.560650646606,13.0883003527722,11.5632681913085,11.8038021891854,11.6799539514023,11.7399789176476,11.6703013173378,13.4810910195295,12.0161368226106,12.142336796451,11.8747682570112,12.0533966238153,11.7257708399081,13.3097188997721,11.6972190217441,11.8807566234174,11.7954781586085,11.5659059127297,13.2203536960512,11.7403814729132,12.0348028922233,11.6918469640773,11.9721398805885,11.6790492977344,11.727138075484,11.7853324949253,11.6992989120096,11.9215514390326,11.6275465039123,13.3391625175581
"GT41 UDP-GlcNAc: peptide beta-N-acetylglucosaminyltransferase (EC 2.4.1.255)",6.34562340989164,6.16902560921901,5.77223450945938,5.92582268432091,6.03007933539133,5.35715026187113,5.44670917481135,4.95138697135536,6.24011594648217,5.92945493943892,5.25336266725462,3.96892073334278,5.96414095410376,6.30724081715882,5.66590839893586,6.39216472411962,5.70618264156076,6.03075806765056,6.3108054494181,6.49909119490453,5.95334738105238,6.44000291265215,4.6501690372026,5.2635437573542,6.02490744871098,5.46132148723262,5.55320626755927,5.37332349289295,5.56722873175285,6.2767396428444,6.01778083490209,5.74529622441888,6.4673697652177,5.94772093115702,6.67098072175453,5.19070841422106,5.58428270734488,5.64187519374138,5.778244716829,6.19221119652186,6.11623667225117,6.29536213620817,5.58780581736873,5.83100368429058,5.87495863014138,6.8454620668807
"GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11)",8.71658314426523,9.90363971366772,11.4012236378524,13.4598545762965,8.88804042085097,8.05086016930968,8.58705851297364,9.4106069221664,8.9800090538993,9.25242760428457,9.02988343900513,8.47976192987887,8.96677913337516,9.78272754972135,10.5164017057767,9.43988612056895,8.81767758964145,8.51036116086851,8.8191634717673,9.45319100984119,11.1973308415799,10.1868872610995,9.21598505007396,7.86074882534486,8.81367799494794,8.9130501919875,9.55141570069743,9.6133580887731,8.21577442914141,8.30804117212424,8.98464941074645,10.1562141282847,10.1081091160182,8.66048675632421,8.67176221284804,9.31176774348864,9.42885081237396,10.5748780838939,11.6306048017485,8.72536905352515,9.13270039441691,9.96710279365067,10.4751541459467,11.5956582244246,8.55609742091463,8.40734868048846
"GT51 murein polymerase (EC 2.4.1.129).",11.9589344217569,12.0413383157159,13.0209894637665,12.9487656533871,11.630177970277,12.0924588996623,11.8640155820924,12.1077731591217,13.0006493222587,12.3951079827197,11.5697954712831,12.0925076874145,11.7654434613541,11.9975687435928,13.0369950320601,12.4979787241718,11.6115949162543,12.0756720025101,11.7606086175344,11.9654989311667,12.9666407518998,12.380382515662,11.8568785778615,11.6852391990647,11.8795625042145,12.1128280595813,13.1601041574845,12.2707407465409,11.7949128426484,12.3127521115771,11.8874530727252,12.0441476219531,12.4487832680333,11.6608676942944,11.8646595922002,11.9253661884724,11.9835357776873,12.8686666476038,12.4968712493996,11.6965188021196,11.9168218924985,12.0159196158547,13.1103324240904,12.5700118153376,11.6139789316483,12.1500569176043
"GT53 UDP-L-Ara: alpha-L-arabinosyltransferase (EC 2.4.2.-)",4.63096586975371,5.52974270850765,5.97325569541582,5.66424394080625,4.88402012944434,6.22896195897926,4.84633033341471,4.7910984964545,5.213539882117,5.39530064957494,4.40963362696104,5.6350468589763,4.74745575690724,5.39798617179223,5.40383840694511,5.94583906716205,4.70358209498302,6.03075806765056,5.23948929485967,4.85471114897036,5.72254387171736,5.89747081084665,6.21444675273806,6.36198216558267,5.74968455582725,5.73045442698363,6.30287706958377,5.69057179511864,3.96892073334278,7.00180216076748,4.56661810393631,5.36952497040087,5.56814397149469,5.07421841616183,3.96892073334278,4.88310712005346,5.30381462201946,6.1265361009646,5.1619131999814,3.96892073334278,5.31030665354223,5.7914954801783,5.95682390534709,5.46638998407705,4.38121751297541,3.96892073334278
"GT55 GDP-Man: mannosyl-3-phosphoglycerate synthase (EC 2.4.1.217)",4.74959496046239,6.24409387675805,5.80807415042943,4.93045656143114,6.81405262867287,6.94539068413791,5.32700425087563,6.08227248994495,5.71337298621571,5.64140956672006,5.89729950260279,8.16436603654342,5.53176213026583,5.59377840767797,5.47522005739353,5.44002163399993,6.63496426280207,6.87599502504294,5.80956257845471,5.38744900978883,5.61180605011146,5.68518666900932,5.99869715254392,7.94241129450031,6.22127126338666,6.17381922613019,5.97588059358713,4.69159880364796,5.3758893042174,7.55475986341199,6.2073679566644,6.34298568066147,5.4698518220176,6.02091075792559,7.73220480278085,6.09510693433466,4.81448190047532,4.65085485966703,5.61396894498719,5.77127689815319,5.41747556654755,6.21096843122071,4.78511970100546,5.64966382633647,5.85780135063906,5.94641549030932
"GT60 UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)",5.26103828401768,5.65251199674375,3.96892073334278,4.48961811431876,3.96892073334278,3.96892073334278,4.79119458882694,5.20383476170551,5.05472188662412,3.96892073334278,3.96892073334278,3.96892073334278,4.28996410834949,4.8037149254962,4.46474320680822,5.29525861410772,5.11290642097868,3.96892073334278,4.78768889663681,4.46556707454238,3.96892073334278,4.78276103465143,5.79033416695986,3.96892073334278,4.41404066620118,4.49785389529802,3.96892073334278,3.96892073334278,4.96300525510754,3.96892073334278,4.69839807827976,4.45886823452483,4.97242457124717,4.45698924014324,3.96892073334278,4.91916519588177,5.22062047783546,4.71458824812984,4.70581151627715,4.44719591298088,4.72180739453923,5.01203552284444,3.96892073334278,4.82936260096369,3.96892073334278,3.96892073334278
"GT66 dolichyl-diphosphooligosaccharideâ€”protein glycotransferase (EC 2.4.99.18)",7.44468885259671,6.59521073976593,5.22534028727315,5.45144213906943,8.00596061064726,7.66026004264822,7.50400456585936,7.1157208412875,5.91423624817931,6.16370438494354,8.55743032566083,6.22220706376911,6.94892985636956,6.44822738777574,5.20143093201634,5.24225371924524,7.81530124858841,7.55120099454717,7.69741997529798,6.50677319349525,5.65734362885111,5.56316945973267,7.50804568848135,5.74712833802835,7.21297766985201,6.95741042414599,5.13049811581103,5.72103802182402,7.64084103773714,6.88413236830934,6.89200759684255,6.43249746341379,5.98482887324763,7.44840142952124,6.67098072175453,7.26985824800035,5.96451447106483,4.92474680809971,5.84469001585104,7.76662284099404,6.27227316317834,6.67323410942576,4.96220610798888,5.24695180133694,7.02810192715542,3.96892073334278
"GT7 lactose synthase (EC 2.4.1.22)",3.96892073334278,4.21556763214947,4.37754360191349,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,5.18405919444348,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.88138141297722,4.74854965794891,4.57715118213366,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.51316896052391,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.29201698455964,3.96892073334278,3.96892073334278,4.50255410409261,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278
"GT75 UDP-Glc: self-glucosylating beta-glucosyltransferase (EC 2.4.1.-)",5.06027178217095,4.90864289913574,3.96892073334278,5.23656697989031,4.9681582521904,3.96892073334278,4.41266667022807,4.74521063728211,4.86220813584732,4.66235165016741,4.84046433099719,3.96892073334278,4.96626621222511,5.13410926691469,4.66675280802793,4.99614484730905,5.07594003226004,3.96892073334278,5.37901242903143,4.74854965794891,3.96892073334278,4.99057810933549,5.93300224328129,3.96892073334278,5.03887707275942,4.63577519409389,3.96892073334278,4.33308194725506,4.78578448271854,3.96892073334278,5.18566152714574,5.33172343855091,5.01939081189886,5.47588440516736,3.96892073334278,4.62066147273612,4.94084155619041,4.57997744119734,4.52851814372623,5.11541530698495,4.89579611675986,4.52725339686848,4.38108144516925,4.94062331221158,4.78538397140473,3.96892073334278
"GT76 Dol-P-Man: alpha-1,6-mannosyltransferase (EC 2.4.1.-)",6.32066247109807,6.2257233570472,5.28282330104978,5.78741545009832,6.89671709100927,5.86856105773008,6.31754847713189,6.00144330860145,5.5816425282945,6.13414913461048,6.17186002303704,5.6350468589763,5.86429018489005,5.8304492338669,5.20143093201634,6.16310777503061,6.05196353000726,6.03075806765056,5.8274969072172,5.93155198776381,5.89952804495602,6.10182746526499,5.08140056641458,6.58739862257226,5.91424990026296,6.26019533324076,5.36259380343144,6.27227200781095,6.4564135164543,5.51424877884186,5.78227210089466,6.25606989416294,6.39231556946516,6.10356663186149,6.48215514513704,5.46557850644554,6.04387053499901,5.79198751935022,6.43178058412247,5.86739954047236,5.89422921466497,5.8569580668675,5.98834641504734,6.22408672115428,5.78669901401689,6.60661175648892
"GT8 lipopolysaccharide alpha-1,3-galactosyltransferase (EC 2.4.1.44)",5.1985552369061,5.31635560873873,3.96892073334278,5.34939073151042,5.63953603875694,5.35715026187113,4.59404706890391,5.05427597963772,5.50976625236876,5.43138189636514,5.43732812628954,3.96892073334278,5.92514401738116,5.56058966488969,5.10766651053794,4.75227746744079,4.91082732545811,5.22335664386329,5.59254787837298,5.30959871721138,5.26077303880966,4.44291190467673,4.79953012782105,3.96892073334278,3.96892073334278,5.49278745284253,6.042966748919,6.12801746535186,4.73426841185888,3.96892073334278,5.40391582061285,4.90572083736052,5.01939081189886,4.65594012126873,3.96892073334278,5.21658956961022,4.8414088962648,5.01234046400177,5.00030286850515,5.9566468385318,6.07084328363488,5.46945235962936,5.9244991461134,4.94062331221158,5.71122280891089,3.96892073334278
"GT81 NDP-Glc: glucosyl-3-phosphoglycerate synthase (EC 2.4.1.266)",7.90912539883466,7.8444193985219,7.11168690088823,7.16002446077325,8.1786085128345,8.96697561309122,8.17010573139176,8.04309490213559,7.97380024271344,8.38926813052009,8.18554877328862,9.57991421556146,7.93794089252156,7.75107033095949,7.3182806449944,8.15961643488487,7.80637173122327,8.99374248902372,8.3248791774502,8.25743682057927,7.34492888722232,7.97175318161952,8.69655150094794,9.98730777174661,8.2115553053713,8.58500892713599,7.38724655515429,8.35074541915382,8.21263494959059,9.51598631597396,8.1217149440545,8.08513234266844,7.91687057413413,8.27220883800662,9.34723355801257,8.69633153082325,8.35254706220418,7.23723996781684,8.22919433156551,8.44478685827068,8.41196465138426,8.20239794545062,7.23502323960873,8.27806594796109,8.65634330575715,10.4729954647761
"GT83 undecaprenyl phosphate-alpha-L-Ara4N: 4-amino-4-deoxy-beta-L-arabinosyltransferase (EC 2.4.2.43)",9.43195020433092,9.37224790090669,8.3950153111264,8.26857262507914,9.15219284803598,8.55084891114945,9.48599254331468,9.03265672069916,8.8009395488796,9.1006788293295,9.49810559352708,8.81501442733407,9.08536226672069,8.86716210887199,8.82604597568851,9.109824167151,8.95884062806445,8.71923881666803,8.91527975766353,8.74953941235463,8.29655825014283,8.71636879169798,9.21598505007396,7.10185540803996,8.69300077435891,9.11501653606686,8.61908825337467,8.86604948831123,8.89715007803687,9.11446710065436,9.13925334819962,8.82594041404105,8.93028670244899,9.14424921036849,9.20570576371266,8.92925167986561,9.43193852685915,8.70670758178268,8.77513694754003,9.0621144371207,8.83549934939702,9.1119606303688,8.23229541217317,8.61065486222237,8.9810589082597,8.897925435942
"GT84 cyclic beta-1,2-glucan synthase (EC 2.4.1.-)",6.78536530127944,7.36384342114255,6.48015774757651,7.02766555897543,7.23704331511566,7.27573622940358,6.97355921864793,7.10959065483356,6.15503614817445,6.96317897509537,6.70137230669344,3.96892073334278,6.6851767780717,7.11727201438268,6.16584828265113,7.32097738558194,6.47112368083491,6.95265349233247,6.83283851383117,7.26570072962748,6.42047923749921,6.88598103362696,7.02142587773156,7.94241129450031,6.74361288654071,6.82585726383647,6.21419386005399,5.88942371166454,6.97024391125464,5.51424877884186,6.7439667175282,6.90675927114551,6.84236909349546,6.81991564529987,6.98524649089542,6.64939115723109,7.24283783420383,5.5712673730237,7.9681716733691,6.984605847714,6.46685255205084,7.13167227835769,5.40057599385098,6.77341912075434,6.74046884864419,7.22706857693333
"GT85 beta-D-arabinofuranosyl monophosphoryldecaprenol: galactan alpha-D-arabinofuranosyltransferase (EC 2.4.2.-)",3.96892073334278,4.84574462477062,5.09940290054878,3.96892073334278,4.88402012944434,3.96892073334278,3.96892073334278,4.24627640244413,4.33844638016471,4.46158665831866,3.96892073334278,6.62601059826204,3.96892073334278,4.5359664781177,5.24518424611265,4.36419099638807,3.96892073334278,5.22335664386329,4.38240438228897,4.2181618230084,5.08706514882857,4.80873294363925,3.96892073334278,3.96892073334278,3.96892073334278,4.63577519409389,5.96203029527307,3.96892073334278,3.96892073334278,7.00180216076748,3.96892073334278,4.56756508867792,4.19762248118202,4.25160048988107,6.67098072175453,3.96892073334278,3.96892073334278,5.44303861786073,3.96892073334278,3.96892073334278,4.36092948939443,4.67258196757938,4.96220610798888,4.43368098228057,3.96892073334278,3.96892073334278
"GT87 polyprenol-P-Man: alpha-1,2-mannosyltransferase (EC 2.4.1.-)",5.94402576154231,6.72907849345854,6.69436798523655,6.03859883962771,6.44513158513093,8.21232350657941,6.34534922318499,6.49399941333351,6.73452298305329,6.64172453649366,6.04188650741281,7.50377215058998,6.17610642808037,6.43139068163555,6.58505182077209,5.06393922645883,6.18791022777939,6.87599502504294,6.51489443055053,6.7451866751436,6.86770543036535,6.70048906984963,6.21444675273806,7.47742775926833,6.12678158769452,6.53855912007515,6.69959117209045,6.60747583262171,6.41194917497008,6.2767396428444,6.50575074901386,6.13381736033145,6.50015622229848,6.45325440398772,7.24166480443918,6.27519209309325,5.91819446305491,6.47833312481782,5.79519471461413,5.91281324221646,5.93890528509979,6.39174228264601,6.01910959230036,6.13865820230192,5.85780135063906,7.88404132149043
"GT89 beta-D-arabinofuranosyl-1-monophosphoryldecaprenol : arabinan beta-1,2-arabinofuranosyltransferase (EC 2.4.2.-)",5.1985552369061,4.66074563876707,5.5751064658672,4.23032706469638,3.96892073334278,5.35715026187113,5.41798994131609,4.83431495761391,6.04025915824518,4.9107905115676,3.96892073334278,3.96892073334278,4.86439899328726,4.93902673890928,5.85555303271469,4.92269795436147,5.2792566040377,3.96892073334278,4.83595021081629,4.88708186420642,5.40926457372599,5.01078281076634,5.50751651335055,3.96892073334278,3.96892073334278,4.78212889231049,6.47381050673057,6.14961997553759,4.26109942176721,5.51424877884186,4.90426834064589,5.14221514695698,4.68550766666712,4.93175104664275,5.66738127042819,5.61689547000756,5.18534100043456,5.83168702309988,5.19119345610312,5.20222264615739,5.02223567627064,4.71436583934805,6.26738659587981,4.73397939612729,5.26539854827306,3.96892073334278
"GT9 lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56)",8.76195805893827,8.67027177416162,8.62074239085788,8.02971332577798,8.6511237206971,10.3431955692731,8.21441999137244,8.5164725881556,8.39377993927725,8.04243006281718,7.92983565527089,9.57991421556146,8.19031831119217,8.12872437884725,8.3306404288205,7.76204228122966,8.15800046690071,9.83497729676998,8.21569490158141,7.79337630761854,8.26370218337503,8.22539941486789,8.2199333488947,9.98730777174661,8.30385016548411,8.13756309809566,8.5706288325582,8.75976373888466,8.42818534762544,10.8364681448408,8.54584068391296,8.12821544162891,8.20305034915626,8.10796674531834,10.6551150094233,8.31136563662984,8.44116818322668,8.35680620085772,8.3972269830358,8.40089016713168,8.66382204206899,8.07054588621077,8.32226459140769,7.85722990266294,8.14046872843378,10.247122902585
"GT92 UDP-Gal: N-glycan core alpha-1,6-fucoside beta-1,4-galactosyltransferase (EC 2.4.1.-)",3.96892073334278,4.21556763214947,4.54490138830999,4.48961811431876,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.40058484268482,3.96892073334278,4.6501690372026,3.96892073334278,3.96892073334278,3.96892073334278,4.24225235595909,4.64578896441015,4.26109942176721,5.08647356953122,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.24653777337568,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278
"GT94 GDP-Man: GlcA-beta-1,2-Man-alpha-1,3-Glc-beta-1,4-Glc-alpha-1-PP-undecaprenol beta-1,4-mannosyltransferase (2.4.1.251)",5.72394393198228,5.42819730529795,3.96892073334278,4.9942607522681,5.93509341347415,3.96892073334278,4.41266667022807,5.55459089259058,5.16343743359356,5.19395329922693,4.84046433099719,3.96892073334278,4.96626621222511,5.64186022423568,4.88559356318636,5.12709251902303,4.39611307151997,5.48360956837399,5.57070473426909,5.8583326230591,5.22837322640392,5.41345917473938,4.6501690372026,6.09078658633822,4.59596789206961,5.26999360429987,4.73417321014968,5.48916146472294,5.17520240697009,3.96892073334278,5.34872856678432,4.93535958937031,4.97242457124717,5.0406717527925,6.26269652574992,6.02060784102963,5.74649317739483,5.01234046400177,5.39944679671958,4.91292622631187,4.85585773264103,5.01203552284444,4.87853592671084,5.26554072250578,5.80486176622911,6.60661175648892
